Format Version,1.23,Take Name,Racer3FPV_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.14.21.278 AM,Total Frames in Take,34356,Total Exported Frames,34356,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3
,ID,"AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
172,0.955556,-0.003651,0.010896,-0.003021,-0.999929,3.297300,29.457376,-8.652600,0.301032
173,0.961111,-0.003520,0.010873,-0.003030,-0.999930,3.300660,29.468327,-8.639915,0.292673
174,0.966667,-0.003640,0.010941,-0.003104,-0.999929,3.273955,29.447294,-8.660628,0.265690
175,0.972222,-0.003640,0.010913,-0.003051,-0.999929,3.291774,29.449997,-8.655711,0.296401
176,0.977778,-0.003675,0.010933,-0.003097,-0.999929,3.276240,29.449352,-8.665462,0.266008
177,0.983333,-0.003537,0.010909,-0.003112,-0.999929,3.285457,29.473406,-8.651102,0.283881
178,0.988889,-0.003654,0.011078,-0.003081,-0.999927,3.280230,29.464338,-8.603582,0.345991
179,0.994444,-0.003636,0.010941,-0.002979,-0.999929,3.286131,29.461163,-8.640862,0.294290
180,1.000000,-0.003670,0.010905,-0.003024,-0.999929,3.291337,29.453463,-8.654962,0.293361
181,1.005556,-0.003691,0.010907,-0.003061,-0.999929,3.293474,29.441694,-8.655823,0.298442
182,1.011111,-0.003582,0.010884,-0.003062,-0.999930,3.301936,29.473604,-8.642816,0.303543
183,1.016667,-0.003660,0.010902,-0.003061,-0.999929,3.293412,29.451864,-8.652748,0.296785
184,1.022222,-0.003682,0.010934,-0.003094,-0.999929,3.279665,29.440416,-8.666864,0.265901
185,1.027778,-0.003666,0.010928,-0.003045,-0.999929,3.291744,29.446507,-8.658454,0.295348
186,1.033333,-0.003686,0.010917,-0.003059,-0.999929,3.289945,29.442354,-8.657326,0.293846
187,1.038889,-0.003664,0.010902,-0.002992,-0.999929,3.291843,29.462679,-8.655645,0.302341
188,1.044444,-0.003537,0.010875,-0.003040,-0.999930,3.302790,29.478113,-8.638769,0.301236
189,1.050000,-0.003643,0.010943,-0.003078,-0.999929,3.279388,29.455160,-8.661686,0.267442
