Format Version,1.23,Take Name,FlacoLOS5s_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.49.20.540 AM,Total Frames in Take,35281,Total Exported Frames,35281,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
113,0.627778,0.001218,-0.025955,-0.005357,-0.999648,7.350000,46.081017,-17.196955,0.331208
114,0.633333,0.001420,-0.025430,-0.005951,-0.999658,7.421634,46.066109,-17.280737,0.296158
115,0.638889,0.001381,-0.025091,-0.006472,-0.999663,7.444412,46.076180,-17.302204,0.416122
116,0.644444,0.000980,-0.025736,-0.005634,-0.999653,7.377557,46.130486,-17.261332,0.210891
117,0.650000,0.001333,-0.024880,-0.006261,-0.999670,7.389967,46.079769,-17.374681,0.477632
118,0.655556,0.001480,-0.025169,-0.006741,-0.999659,7.451507,46.097740,-17.301374,0.329840
119,0.661111,0.001422,-0.025077,-0.006369,-0.999664,7.423570,46.084850,-17.323734,0.302436
120,0.666667,0.001458,-0.025066,-0.006474,-0.999664,7.430336,46.092594,-17.333696,0.379078
121,0.672222,0.001017,-0.026168,-0.005331,-0.999643,7.425786,46.125015,-17.214071,0.263808
122,0.677778,0.001329,-0.024862,-0.006212,-0.999671,7.395072,46.065971,-17.363811,0.366837
123,0.683333,0.001507,-0.025049,-0.006416,-0.999665,7.420977,46.083221,-17.322466,0.384976
124,0.688889,0.001522,-0.025317,-0.006282,-0.999659,7.453242,46.072746,-17.268036,0.324296
125,0.694444,0.001512,-0.024875,-0.006321,-0.999669,7.407384,46.054226,-17.322533,0.314107
126,0.700000,0.001080,-0.026028,-0.005085,-0.999648,7.401811,46.080891,-17.248798,0.262208
127,0.705556,0.001377,-0.025274,-0.006085,-0.999661,7.440047,46.046997,-17.316458,0.409029
128,0.711111,0.001459,-0.024888,-0.006220,-0.999670,7.411782,46.041607,-17.356800,0.327729
129,0.716667,0.001378,-0.025152,-0.006269,-0.999663,7.442677,46.090160,-17.315512,0.330463
130,0.722222,0.001373,-0.025203,-0.006857,-0.999658,7.450450,46.089954,-17.309723,0.315582
131,0.727778,0.000958,-0.025940,-0.005368,-0.999649,7.395576,46.134453,-17.264570,0.304401
132,0.733333,0.001315,-0.025225,-0.006163,-0.999662,7.408621,46.106842,-17.334641,0.412519
133,0.738889,0.001429,-0.025133,-0.006420,-0.999663,7.450906,46.093632,-17.319429,0.401308
134,0.744444,0.001395,-0.025025,-0.006314,-0.999666,7.413327,46.112865,-17.316151,0.351958
135,0.750000,0.001530,-0.025039,-0.006456,-0.999665,7.427272,46.106445,-17.316069,0.394272
136,0.755556,0.000943,-0.026118,-0.005271,-0.999645,7.411884,46.118336,-17.236944,0.297698
137,0.761111,0.001343,-0.025102,-0.006150,-0.999665,7.380996,46.064011,-17.300112,0.313558
138,0.766667,0.001599,-0.025172,-0.006366,-0.999662,7.439203,46.053436,-17.303560,0.372373
139,0.772222,0.001441,-0.025399,-0.006176,-0.999657,7.450257,46.027233,-17.318209,0.331976
140,0.777778,0.001494,-0.025025,-0.006622,-0.999664,7.427797,46.086243,-17.347511,0.271949
141,0.783333,0.001111,-0.026399,-0.005221,-0.999637,7.410079,46.074028,-17.218493,0.210422
142,0.788889,0.001225,-0.025657,-0.006054,-0.999652,7.444172,46.060898,-17.298214,0.295773
143,0.794444,0.001436,-0.025034,-0.006378,-0.999665,7.426079,46.072010,-17.352236,0.311181
144,0.800000,0.001306,-0.025308,-0.006342,-0.999659,7.462075,46.058769,-17.327623,0.302126
145,0.805556,0.001316,-0.025130,-0.006493,-0.999662,7.446456,46.070343,-17.351515,0.387455
146,0.811111,0.000870,-0.026058,-0.005399,-0.999645,7.411704,46.173458,-17.263166,0.248733
147,0.816667,0.001121,-0.025608,-0.006081,-0.999653,7.447015,46.073730,-17.294720,0.306544
148,0.822222,0.001328,-0.025193,-0.006581,-0.999660,7.433165,46.033760,-17.321018,0.300114
149,0.827778,0.001132,-0.025850,-0.005579,-0.999650,7.384583,46.058228,-17.258705,0.241034
150,0.833333,0.001228,-0.025452,-0.006177,-0.999656,7.450016,46.014069,-17.331144,0.374945
151,0.838889,0.001305,-0.025248,-0.006494,-0.999659,7.435513,46.013435,-17.326805,0.295505
152,0.844444,0.001463,-0.025059,-0.006360,-0.999665,7.428987,46.081135,-17.286215,0.292589
153,0.850000,0.001320,-0.025157,-0.006540,-0.999661,7.460861,46.071888,-17.324530,0.396607
154,0.855556,0.000981,-0.026216,-0.005340,-0.999642,7.434424,46.086178,-17.263546,0.333061
155,0.861111,0.001444,-0.025225,-0.006326,-0.999661,7.419715,46.084919,-17.307581,0.292405
156,0.866667,0.001254,-0.025250,-0.006476,-0.999659,7.461830,46.036430,-17.324026,0.347992
157,0.872222,0.001328,-0.025312,-0.006321,-0.999659,7.439251,46.077740,-17.280998,0.352236
158,0.877778,0.001550,-0.025031,-0.006364,-0.999665,7.406061,46.067795,-17.279585,0.362123
